order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0000711,24/07/2024,20240724,CUS01568,1,EMP0004,Fawry,Completed,1310,700
ORD0009400,24/07/2024,20240724,CUS01998,2,EMP0054,  Vodafone Cash  ,Returned,1449.5,850
ORD0003707,24/07/2024,20240724,CUS00368,13,EMP0187,Debit Card,Completed,558,300
ORD0008988,24/07/2024,20240724,CUS02481,2,EMP0029,InstaPay,Completed,135,80
ORD0010246,25/07/2024,20240725,CUS02212,8,,  Vodafone Cash  ,Completed,1888,1030
ORD0011980,25/07/2024,20240725,CUS01631,9,EMP0148,Debit Card,Completed,357,180
ORD0004648,25/07/2024,20240725,CUS01202,2,EMP0046,Credit Card,Completed,2080,1020
ORD0002538,25/07/2024,20240725,CUS01933,12,,InstaPay,Completed,870,440
ORD0003561,25/07/2024,20240725,CUS02562,2,EMP0054,InstaPay,Completed,432,200
ORD0008240,25/07/2024,20240725,CUS01835,3,EMP0055,InstaPay,Completed,150,70
ORD0002922,25/07/2024,20240725,CUS01915,14,EMP0198,  Cash  ,Completed,889.5,460
ORD0009498,25/07/2024,20240725,CUS00362,5,EMP0106,InstaPay,Completed,3624,1910
ORD0009702,25/07/2024,20240725,CUS02987,2,EMP0031,Debit Card,Completed,280,140
ORD0010158,25/07/2024,20240725,CUS02424,1,EMP0022,  Cash  ,Returned,207,110
ORD0006959,25/07/2024,20240725,CUS02885,7,EMP0132,Fawry,Completed,1110,540
ORD0007810,25/07/2024,20240725,CUS00182,6,EMP0114,Fawry,Completed,238,140
ORD0003618,26/07/2024,20240726,CUS01211,3,EMP0060,Cash,Completed,1080,720
ORD0003509,26/07/2024,20240726,CUS01101,12,EMP0180,Cash,Completed,229.5,130
ORD0000558,26/07/2024,20240726,CUS00981,5,EMP0109,Debit Card,Completed,1930,980
ORD0006447,26/07/2024,20240726,CUS02323,15,EMP0212,Fawry,Completed,2963.5,1800
ORD0005352,26/07/2024,20240726,CUS00435,1,EMP0018,InstaPay,Completed,16120,12810
ORD0008248,26/07/2024,20240726,CUS02555,3,EMP0073,InstaPay,Completed,699,390
ORD0009753,26/07/2024,20240726,CUS00075,2,EMP0035,Vodafone Cash,Completed,140,70
ORD0003386,26/07/2024,20240726,CUS00482,7,EMP0136,InstaPay,Completed,1427.5,750
ORD0001331,26/07/2024,20240726,CUS01253,3,EMP0074,Vodafone Cash,Returned,456,230
ORD0009322,26/07/2024,20240726,CUS02323,14,EMP0198,Vodafone Cash,Completed,26641,20830
ORD0001670,26/07/2024,20240726,CUS01156,8,EMP0138,Debit Card,Completed,230,110
ORD0010255,26/07/2024,20240726,CUS00286,2,EMP0052,Debit Card,Returned,153,80
ORD0000229,26/07/2024,20240726,CUS02660,1,EMP0022,Vodafone Cash,Completed,1089,630
ORD0000117,26/07/2024,20240726,CUS01168,9,EMP0149,InstaPay,Completed,700,330
ORD0010328,27/07/2024,20240727,CUS01869,3,EMP0065,Cash,Completed,256,150
ORD0002104,27/07/2024,20240727,CUS02591,3,EMP0072,Vodafone Cash,Completed,240,120
ORD0004719,27/07/2024,20240727,CUS00978,4,EMP0093,Credit Card,Returned,8010,7100
ORD0002457,27/07/2024,20240727,CUS02469,3,EMP0066,InstaPay,Completed,21240,18800
ORD0004565,27/07/2024,20240727,CUS02166,5,EMP0098,Cash,Completed,3970.5,2060
ORD0001737,27/07/2024,20240727,CUS00727,5,EMP0108,Vodafone Cash,Completed,2419,1210
ORD0007158,27/07/2024,20240727,CUS01279,2,EMP0036,Credit Card,Completed,902.5,470
ORD0003788,27/07/2024,20240727,CUS01088,11,EMP0168,Cash,Completed,673.5,340
ORD0008208,27/07/2024,20240727,CUS00386,2,EMP0029,  Debit Card  ,Completed,402,250
ORD0000704,27/07/2024,20240727,CUS01122,12,EMP0174,Vodafone Cash,Completed,795,440
ORD0000063,27/07/2024,20240727,CUS00747,6,EMP0113,Fawry,Completed,280,170
ORD0004515,27/07/2024,20240727,CUS01522,6,EMP0120,Cash,Completed,7841,5490
ORD0000649,28/07/2024,20240728,CUS00766,6,EMP0119,  Vodafone Cash  ,Completed,1080,510
ORD0006685,28/07/2024,20240728,CUS02144,5,EMP0105,Vodafone Cash,Completed,13410,11900
ORD0011767,28/07/2024,20240728,CUS02192,4,EMP0085,  Vodafone Cash  ,Completed,540,260
ORD0009515,28/07/2024,20240728,CUS01162,11,EMP0171,Cash,Completed,184,110
ORD0005787,28/07/2024,20240728,CUS00973,5,EMP0110,  Vodafone Cash  ,Completed,1200,600
ORD0002304,28/07/2024,20240728,CUS02659,13,EMP0186,Credit Card,Completed,2288,1170
ORD0006204,28/07/2024,20240728,CUS02627,5,EMP0106,Vodafone Cash,Completed,533,270
ORD0005141,29/07/2024,20240729,CUS02104,1,EMP0001,  Fawry  ,Completed,2725.5,1430
ORD0006341,29/07/2024,20240729,CUS01015,8,EMP0141,  Vodafone Cash  ,Cancelled,1914,1050
ORD0011288,29/07/2024,20240729,CUS01618,12,EMP0180,Credit Card,Completed,18180.5,13920
ORD0004251,29/07/2024,20240729,CUS02785,12,EMP0177,Vodafone Cash,Completed,210,100
ORD0010953,29/07/2024,20240729,CUS00362,15,EMP0212,Cash,Completed,891,510
ORD0011668,29/07/2024,20240729,CUS01672,5,EMP0095,Cash,Returned,1612,880
ORD0003327,29/07/2024,20240729,CUS00920,14,EMP0202,Vodafone Cash,Returned,1088,570
ORD0007155,29/07/2024,20240729,CUS02027,11,EMP0167,  Fawry  ,Completed,360,180
ORD0011200,29/07/2024,20240729,CUS02684,6,,Vodafone Cash,Completed,333,180
ORD0001069,29/07/2024,20240729,CUS01759,8,EMP0141,Vodafone Cash,Completed,4680,4100
ORD0008908,29/07/2024,20240729,CUS02735,5,EMP0100,InstaPay,Completed,1338,700
ORD0004135,29/07/2024,20240729,CUS00572,5,EMP0110,  InstaPay  ,Completed,387,220
ORD0008259,30/07/2024,20240730,CUS01442,13,EMP0193,Credit Card,Completed,328,180
ORD0000131,30/07/2024,20240730,CUS01362,11,EMP0173,Credit Card,Completed,1639.5,860
ORD0007521,30/07/2024,20240730,CUS00766,5,EMP0100,  InstaPay  ,Completed,2080,1000
ORD0010429,30/07/2024,20240730,CUS02173,2,,InstaPay,Cancelled,120,80
ORD0005690,30/07/2024,20240730,CUS02081,2,EMP0053,Vodafone Cash,Completed,10310,9420
ORD0003734,30/07/2024,20240730,CUS02413,3,EMP0067,Credit Card,Completed,1494,820
ORD0002091,30/07/2024,20240730,CUS00825,1,EMP0027,Credit Card,Cancelled,2820,1390
ORD0006805,30/07/2024,20240730,CUS01610,6,EMP0114,Vodafone Cash,Completed,606,310
ORD0001689,30/07/2024,20240730,CUS02031,5,EMP0096,Vodafone Cash,Completed,1632,820
ORD0010849,30/07/2024,20240730,CUS02377,5,EMP0109,Vodafone Cash,Returned,480,220
ORD0009200,30/07/2024,20240730,CUS02427,8,EMP0139,Credit Card,Completed,15133,12400
ORD0008148,30/07/2024,20240730,CUS01470,3,EMP0071,  Cash  ,Cancelled,1443,830
ORD0003481,30/07/2024,20240730,CUS00315,6,EMP0119,  Cash  ,Completed,465,240
ORD0003975,30/07/2024,20240730,CUS01538,5,EMP0101,Vodafone Cash,Returned,2744,1430
ORD0004356,31/07/2024,20240731,CUS02159,10,EMP0155,Credit Card,Completed,772,400
ORD0000255,31/07/2024,20240731,CUS02042,3,EMP0064,Debit Card,Completed,882,420
ORD0000987,31/07/2024,20240731,CUS00618,1,EMP0025,Cash,Completed,144,70
ORD0002524,31/07/2024,20240731,CUS01134,4,EMP0094,Credit Card,Completed,44202,35110
ORD0003611,31/07/2024,20240731,CUS01600,12,EMP0174,InstaPay,Completed,530,280
ORD0010418,31/07/2024,20240731,CUS00149,14,EMP0203,Cash,Completed,1080,540
ORD0007726,31/07/2024,20240731,CUS02251,4,EMP0084,Fawry,Completed,2047.5,1020
ORD0011955,31/07/2024,20240731,CUS00582,6,EMP0123,Fawry,Completed,11175,11900
ORD0009748,01/08/2024,20240801,CUS00189,10,EMP0156,Vodafone Cash,Completed,13480,10670
ORD0011553,01/08/2024,20240801,CUS00683,10,EMP0160,InstaPay,Completed,450,240
ORD0009284,01/08/2024,20240801,CUS02896,4,EMP0083,  InstaPay  ,Completed,10982,9000
ORD0006863,01/08/2024,20240801,CUS01958,14,EMP0200,Credit Card,Completed,610,300
ORD0007851,01/08/2024,20240801,CUS02256,5,EMP0104,  Debit Card  ,Completed,1117,590
ORD0003700,01/08/2024,20240801,CUS01583,3,EMP0064,Cash,Completed,1351.5,770
ORD0005015,01/08/2024,20240801,CUS02196,8,EMP0141,Debit Card,Completed,85.5,40
ORD0004961,01/08/2024,20240801,CUS00186,12,EMP0182,Cash,Completed,400,200
ORD0007520,01/08/2024,20240801,CUS00479,8,EMP0139,  Cash  ,Completed,1140,600
ORD0007771,02/08/2024,20240802,CUS02714,4,EMP0090,InstaPay,Completed,1410,750
ORD0008260,02/08/2024,20240802,CUS02380,3,EMP0078,Vodafone Cash,Completed,1204,640
ORD0010329,02/08/2024,20240802,CUS01947,3,EMP0065,Debit Card,Completed,2295,1210
ORD0004478,02/08/2024,20240802,CUS00780,1,EMP0024,Credit Card,Completed,948,540
ORD0006971,02/08/2024,20240802,CUS00111,1,EMP0023,Cash,Completed,15515,12460
ORD0001441,02/08/2024,20240802,CUS02643,12,EMP0175,  Debit Card  ,Completed,288,140
ORD0004087,02/08/2024,20240802,CUS02158,7,EMP0134,Cash,Completed,18870,15500
ORD0004093,02/08/2024,20240802,CUS02818,8,EMP0142,  Debit Card  ,Completed,680,390
ORD0007683,02/08/2024,20240802,CUS00161,2,EMP0042,Credit Card,Completed,1660,820
ORD0008789,02/08/2024,20240802,CUS01168,4,EMP0094,Vodafone Cash,Completed,4815,2410
ORD0001001,02/08/2024,20240802,CUS01113,6,EMP0126,Vodafone Cash,Completed,3207,1770
ORD0004649,02/08/2024,20240802,CUS01080,3,EMP0076,Debit Card,Completed,22603.5,17840
ORD0002750,02/08/2024,20240802,CUS02948,8,EMP0140,Cash,Completed,756,420
ORD0001050,02/08/2024,20240802,CUS01202,2,EMP0043,Cash,Completed,11100,9900
ORD0000150,02/08/2024,20240802,CUS01493,4,EMP0087,InstaPay,Completed,498,280
ORD0007835,03/08/2024,20240803,CUS02634,5,EMP0105,  Fawry  ,Completed,195.5,110
ORD0000397,03/08/2024,20240803,CUS02158,11,EMP0172,InstaPay,Completed,16568,13800
ORD0001182,03/08/2024,20240803,CUS01438,7,EMP0134,  Vodafone Cash  ,Completed,1158.5,580
ORD0009580,03/08/2024,20240803,CUS02771,1,EMP0008,Cash,Completed,81,40
ORD0000625,03/08/2024,20240803,CUS01383,2,EMP0048,Debit Card,Completed,520.5,290
ORD0009727,03/08/2024,20240803,CUS00014,11,EMP0173,Fawry,Completed,960,530
ORD0010480,04/08/2024,20240804,CUS01868,12,EMP0180,Credit Card,Completed,608,280
ORD0000231,04/08/2024,20240804,CUS01994,5,,InstaPay,Returned,720,360
ORD0009640,04/08/2024,20240804,CUS01810,10,EMP0161,Vodafone Cash,Returned,4425,4700
ORD0009944,04/08/2024,20240804,CUS02699,10,EMP0161,Cash,Completed,629,360
ORD0006016,04/08/2024,20240804,CUS02477,1,EMP0013,Vodafone Cash,Completed,723,370
ORD0003791,04/08/2024,20240804,CUS01554,11,EMP0164,Debit Card,Returned,1934,950
ORD0011964,04/08/2024,20240804,CUS02248,1,EMP0016,Cash,Completed,406.5,210
ORD0006237,04/08/2024,20240804,CUS01152,1,EMP0023,Vodafone Cash,Completed,12070,10330
ORD0003215,04/08/2024,20240804,CUS00375,10,EMP0163,Vodafone Cash,Completed,1302,790
ORD0011371,05/08/2024,20240805,CUS02726,12,EMP0177,  Cash  ,Completed,420,200
ORD0005726,05/08/2024,20240805,CUS02114,9,EMP0151,Debit Card,Completed,1437,710
ORD0003113,05/08/2024,20240805,CUS02224,13,EMP0192,InstaPay,Completed,490,230
ORD0006263,05/08/2024,20240805,CUS02989,8,EMP0139,  Fawry  ,Completed,370,180
ORD0002106,05/08/2024,20240805,CUS01377,1,EMP0005,Vodafone Cash,Completed,2192,2180
ORD0003616,05/08/2024,20240805,CUS01475,9,EMP0146,Cash,Completed,170,80
ORD0011464,05/08/2024,20240805,CUS00575,1,EMP0024,Cash,Completed,180,80
ORD0005813,05/08/2024,20240805,CUS00191,12,,Fawry,Returned,11071,8790
ORD0001534,05/08/2024,20240805,CUS01765,3,EMP0068,Debit Card,Completed,270,140
ORD0008360,05/08/2024,20240805,CUS01232,6,EMP0126,Cash,Completed,504,330
ORD0000849,06/08/2024,20240806,CUS02910,9,EMP0147,Credit Card,Completed,1174.5,580
ORD0008990,06/08/2024,20240806,CUS00554,14,,  Cash  ,Completed,1210.5,760
ORD0001096,06/08/2024,20240806,CUS00539,4,EMP0092,Vodafone Cash,Completed,548,310
ORD0004232,06/08/2024,20240806,CUS02422,4,EMP0084,Fawry,Completed,16840,15470
ORD0003841,06/08/2024,20240806,CUS01495,13,EMP0191,Debit Card,Completed,2836.5,1400
ORD0000176,06/08/2024,20240806,CUS01956,2,EMP0035,  Fawry  ,Completed,300,140
ORD0008461,06/08/2024,20240806,CUS01414,2,EMP0039,  Credit Card  ,Completed,1958,1000
ORD0001915,06/08/2024,20240806,CUS01635,2,EMP0051,Vodafone Cash,Completed,140,60
ORD0007108,06/08/2024,20240806,CUS02135,5,EMP0108,InstaPay,Completed,500,250
ORD0008467,06/08/2024,20240806,CUS01926,1,EMP0025,Debit Card,Completed,884,440
ORD0001608,06/08/2024,20240806,CUS02854,2,,Cash,Completed,420,200
ORD0003756,06/08/2024,20240806,CUS01687,4,EMP0085,Debit Card,Completed,144,70
ORD0002881,06/08/2024,20240806,CUS01149,2,,InstaPay,Completed,360,160
ORD0009058,06/08/2024,20240806,CUS02975,4,EMP0094,InstaPay,Completed,756,400
ORD0004011,07/08/2024,20240807,CUS01847,2,EMP0036,InstaPay,Completed,11699,11110
ORD0008947,07/08/2024,20240807,CUS00144,3,EMP0070,Cash,Returned,480,240
ORD0009437,07/08/2024,20240807,CUS02236,5,EMP0095,  Fawry  ,Completed,2128,1570
ORD0004067,07/08/2024,20240807,CUS01790,1,EMP0025,Debit Card,Completed,550,320
ORD0007537,07/08/2024,20240807,CUS02033,3,EMP0069,Credit Card,Completed,576,320
ORD0011743,07/08/2024,20240807,CUS00997,11,EMP0173,  Debit Card  ,Returned,1322.5,730
ORD0002277,07/08/2024,20240807,CUS02064,2,EMP0046,InstaPay,Completed,1332,740
ORD0010153,08/08/2024,20240808,CUS02332,1,EMP0021,  Cash  ,Completed,140,60
ORD0004018,08/08/2024,20240808,CUS02519,1,EMP0001,Credit Card,Completed,260,120
ORD0005179,08/08/2024,20240808,CUS00914,1,EMP0010,Cash,Completed,1416,870
ORD0009330,08/08/2024,20240808,CUS02766,2,,InstaPay,Completed,1640,790
ORD0011073,08/08/2024,20240808,CUS00814,3,EMP0057,  Vodafone Cash  ,Completed,1297,660
ORD0011842,08/08/2024,20240808,CUS02995,3,EMP0060,Credit Card,Completed,2880,2800
ORD0005789,08/08/2024,20240808,CUS02431,1,EMP0002,  InstaPay  ,Returned,19800,21200
ORD0008610,08/08/2024,20240808,CUS00230,3,EMP0058,Cash,Completed,716.5,440
ORD0004287,08/08/2024,20240808,CUS02481,5,EMP0101,  Cash  ,Cancelled,443.5,200
ORD0009364,09/08/2024,20240809,CUS00879,1,EMP0017,Credit Card,Completed,990,500
ORD0007004,09/08/2024,20240809,CUS02244,6,EMP0116,Credit Card,Completed,150,70
ORD0001843,09/08/2024,20240809,CUS00336,3,EMP0076,  InstaPay  ,Completed,480,220
ORD0002343,09/08/2024,20240809,CUS01281,1,EMP0020,Fawry,Completed,256.5,130
ORD0006043,09/08/2024,20240809,CUS00137,15,EMP0211,Cash,Completed,2187,1200
ORD0006982,09/08/2024,20240809,CUS00288,6,EMP0121,Vodafone Cash,Completed,350,170
ORD0007644,10/08/2024,20240810,CUS01621,14,EMP0198,InstaPay,Completed,142.5,70
ORD0007321,10/08/2024,20240810,CUS00749,5,EMP0102,  Vodafone Cash  ,Completed,290,140
ORD0002924,10/08/2024,20240810,CUS02506,7,EMP0135,Debit Card,Completed,470,230
ORD0011474,10/08/2024,20240810,CUS02138,12,EMP0174,Fawry,Completed,2553,1320
ORD0003243,10/08/2024,20240810,CUS01541,5,EMP0107,Debit Card,Completed,285,140
ORD0006987,10/08/2024,20240810,CUS00553,3,EMP0056,Vodafone Cash,Completed,680,320
ORD0009976,10/08/2024,20240810,CUS02717,8,EMP0142,InstaPay,Completed,150,70
ORD0009068,10/08/2024,20240810,CUS01418,15,EMP0211,InstaPay,Completed,19940,15580
ORD0010812,10/08/2024,20240810,CUS00836,1,EMP0004,  InstaPay  ,Completed,102,60
ORD0000380,10/08/2024,20240810,CUS00027,8,EMP0141,  InstaPay  ,Completed,2592,1600
ORD0009144,11/08/2024,20240811,CUS00082,2,EMP0037,  Fawry  ,Completed,414,220
ORD0010273,11/08/2024,20240811,CUS00949,2,EMP0043,  Debit Card  ,Returned,7983,7320
ORD0009450,11/08/2024,20240811,CUS00614,3,EMP0062,Credit Card,Completed,6597.5,5770
ORD0002037,11/08/2024,20240811,CUS00600,6,EMP0125,Credit Card,Completed,288,170
ORD0011330,11/08/2024,20240811,CUS02220,2,EMP0037,Cash,Completed,1130,550
ORD0006734,11/08/2024,20240811,CUS02655,10,EMP0153,Credit Card,Completed,852.5,470
ORD0010540,11/08/2024,20240811,CUS02009,3,EMP0070,  Credit Card  ,Completed,666,330
ORD0009096,11/08/2024,20240811,CUS00096,2,EMP0039,Vodafone Cash,Cancelled,2862,1670
ORD0006254,11/08/2024,20240811,CUS02911,3,EMP0056,Fawry,Completed,673,400
ORD0011659,11/08/2024,20240811,CUS02232,2,EMP0029,InstaPay,Completed,17418,15180
ORD0007195,11/08/2024,20240811,CUS00908,2,EMP0036,  Vodafone Cash  ,Completed,1462.5,760
ORD0000431,11/08/2024,20240811,CUS00791,6,EMP0117,Fawry,Completed,1747,1020
ORD0002275,11/08/2024,20240811,CUS00917,4,EMP0091,InstaPay,Cancelled,26700,21300
ORD0005470,12/08/2024,20240812,CUS00995,1,EMP0016,Cash,Cancelled,740,360
ORD0009813,12/08/2024,20240812,CUS01312,3,EMP0068,Vodafone Cash,Completed,1387,720
ORD0001332,12/08/2024,20240812,CUS00288,1,EMP0011,Cash,Completed,681,350
ORD0003565,12/08/2024,20240812,CUS02005,2,EMP0035,InstaPay,Completed,1738.5,900
ORD0003221,12/08/2024,20240812,CUS00316,11,EMP0164,InstaPay,Completed,655.5,340
ORD0009546,12/08/2024,20240812,CUS01388,1,EMP0010,Debit Card,Completed,1197.5,580
ORD0010394,12/08/2024,20240812,CUS01403,12,EMP0177,  Vodafone Cash  ,Completed,1214,590
ORD0009645,12/08/2024,20240812,CUS00033,3,EMP0063,Cash,Completed,1459,730
ORD0004825,12/08/2024,20240812,CUS02666,4,EMP0088,Fawry,Completed,24525,26100
ORD0008125,12/08/2024,20240812,CUS02785,1,EMP0023,Cash,Completed,306,160
ORD0007875,12/08/2024,20240812,CUS02926,13,EMP0191,Vodafone Cash,Completed,2080.5,1210
ORD0010205,13/08/2024,20240813,CUS00586,5,EMP0109,Credit Card,Completed,160,70
ORD0005700,13/08/2024,20240813,CUS02154,6,EMP0125,InstaPay,Returned,494,240
ORD0009250,13/08/2024,20240813,CUS00474,14,EMP0195,Debit Card,Completed,4850,3630
ORD0004665,13/08/2024,20240813,CUS01234,3,,  Cash  ,Completed,492,280
ORD0002961,13/08/2024,20240813,CUS02296,4,EMP0083,Credit Card,Completed,1281,900
ORD0006403,13/08/2024,20240813,CUS01181,6,EMP0123,Debit Card,Completed,18732.5,14950
ORD0006154,13/08/2024,20240813,CUS00189,5,EMP0101,Cash,Completed,598,360
ORD0011450,13/08/2024,20240813,CUS00731,14,EMP0201,  Vodafone Cash  ,Completed,816,440
ORD0003619,13/08/2024,20240813,CUS01450,5,EMP0105,InstaPay,Completed,100,40
ORD0000401,13/08/2024,20240813,CUS02364,1,EMP0020,  Fawry  ,Completed,152,70
ORD0008858,13/08/2024,20240813,CUS01973,3,EMP0060,Cash,Completed,510.5,270
ORD0001629,14/08/2024,20240814,CUS01633,7,,InstaPay,Completed,1440,880
ORD0003360,14/08/2024,20240814,CUS02423,8,EMP0138,Credit Card,Completed,2433.5,1250
ORD0002001,14/08/2024,20240814,CUS00898,4,EMP0089,  Debit Card  ,Completed,1412,700
ORD0009890,14/08/2024,20240814,CUS01115,10,EMP0162,Fawry,Completed,1970,980
ORD0006414,14/08/2024,20240814,CUS00142,1,EMP0003,Vodafone Cash,Completed,900,450
ORD0007699,14/08/2024,20240814,CUS01878,9,EMP0148,InstaPay,Completed,262.5,170
ORD0004534,14/08/2024,20240814,CUS01757,5,,  Cash  ,Completed,1600,940
ORD0002958,14/08/2024,20240814,CUS01135,3,EMP0078,Credit Card,Completed,306,170
ORD0006203,14/08/2024,20240814,CUS02768,6,EMP0118,Credit Card,Completed,440,200
ORD0007227,14/08/2024,20240814,CUS00406,8,EMP0137,InstaPay,Completed,322,220
ORD0000707,14/08/2024,20240814,CUS00823,9,EMP0148,  Cash  ,Completed,510,280
ORD0006674,14/08/2024,20240814,CUS02921,2,EMP0039,Fawry,Completed,470,230
ORD0003207,14/08/2024,20240814,CUS00098,2,EMP0046,Fawry,Completed,607.5,350
ORD0002100,15/08/2024,20240815,CUS00725,1,EMP0009,  Cash  ,Completed,18810,14950
ORD0003816,15/08/2024,20240815,CUS02724,1,EMP0016,Vodafone Cash,Completed,300,140
ORD0005723,15/08/2024,20240815,CUS00442,2,EMP0039,  Debit Card  ,Returned,2932,2260
ORD0008151,15/08/2024,20240815,CUS01163,1,EMP0004,Cash,Completed,90,40
ORD0006521,15/08/2024,20240815,CUS00363,3,EMP0067,Cash,Completed,360,170
ORD0006441,15/08/2024,20240815,CUS02460,2,EMP0054,Fawry,Completed,819,420
ORD0010916,15/08/2024,20240815,CUS02948,10,EMP0158,Credit Card,Completed,238,140
ORD0006574,15/08/2024,20240815,CUS02568,1,EMP0007,Debit Card,Completed,1920,930
ORD0007529,15/08/2024,20240815,CUS00401,13,EMP0192,Credit Card,Completed,418,200
ORD0001971,15/08/2024,20240815,CUS02108,4,EMP0088,InstaPay,Completed,1050,540
ORD0005943,15/08/2024,20240815,CUS02953,12,EMP0176,Vodafone Cash,Completed,4131,3330
ORD0008410,15/08/2024,20240815,CUS01399,4,EMP0087,Credit Card,Completed,260,120
ORD0007511,15/08/2024,20240815,CUS02313,1,EMP0021,  Fawry  ,Completed,15000,12000
ORD0006209,15/08/2024,20240815,CUS01489,10,EMP0153,Credit Card,Completed,12165.5,10640
ORD0003411,15/08/2024,20240815,CUS01634,1,EMP0013,Debit Card,Completed,456,230
ORD0010551,15/08/2024,20240815,CUS01118,3,EMP0055,  Cash  ,Completed,365,170
ORD0007240,15/08/2024,20240815,CUS02198,3,EMP0063,  Debit Card  ,Completed,2482,1270
ORD0002954,15/08/2024,20240815,CUS02252,6,EMP0126,  InstaPay  ,Cancelled,8945,6730
ORD0005867,16/08/2024,20240816,CUS02436,4,EMP0094,Credit Card,Completed,476,280
ORD0009794,16/08/2024,20240816,CUS01591,14,,Vodafone Cash,Returned,480,210
ORD0007684,16/08/2024,20240816,CUS00397,9,EMP0147,  Debit Card  ,Completed,420,200
ORD0000513,16/08/2024,20240816,CUS00807,15,EMP0212,Vodafone Cash,Completed,28461,23890
ORD0007082,16/08/2024,20240816,CUS01256,6,EMP0116,InstaPay,Completed,16855,13900
ORD0010071,16/08/2024,20240816,CUS01349,4,EMP0091,  Vodafone Cash  ,Completed,3792,1980
ORD0001952,16/08/2024,20240816,CUS02775,1,EMP0013,Credit Card,Completed,10822,8470
ORD0000444,16/08/2024,20240816,CUS00700,15,EMP0204,Fawry,Returned,150,70
ORD0010377,16/08/2024,20240816,CUS02634,13,EMP0188,Credit Card,Completed,3489,1860
ORD0005912,16/08/2024,20240816,CUS01336,10,EMP0163,Fawry,Completed,360,160
ORD0000212,16/08/2024,20240816,CUS02642,8,EMP0137,InstaPay,Completed,221,130
ORD0009299,16/08/2024,20240816,CUS02202,1,EMP0011,Debit Card,Completed,630,300
ORD0005541,17/08/2024,20240817,CUS02714,6,EMP0118,Debit Card,Completed,3257.5,1810
ORD0008585,17/08/2024,20240817,CUS02238,7,EMP0133,  Vodafone Cash  ,Completed,224,140
ORD0002883,17/08/2024,20240817,CUS00007,3,EMP0057,Debit Card,Returned,9045,7320
ORD0002224,17/08/2024,20240817,CUS01282,3,EMP0069,Fawry,Completed,951,500
ORD0007796,17/08/2024,20240817,CUS01831,3,EMP0059,Cash,Completed,1928,960
ORD0004076,17/08/2024,20240817,CUS02911,2,EMP0049,Fawry,Completed,5038,4150
ORD0007601,17/08/2024,20240817,CUS00175,2,,Cash,Completed,241.5,140
ORD0010264,18/08/2024,20240818,CUS02154,9,EMP0145,InstaPay,Completed,640,320
ORD0004963,18/08/2024,20240818,CUS00223,1,EMP0023,Debit Card,Completed,189,100
ORD0004190,18/08/2024,20240818,CUS01818,6,EMP0125,Vodafone Cash,Completed,14156.5,12650
ORD0009347,18/08/2024,20240818,CUS00889,2,,InstaPay,Completed,130,60
ORD0005248,18/08/2024,20240818,CUS02667,6,EMP0113,Credit Card,Returned,20689,16700
ORD0008967,18/08/2024,20240818,CUS00008,12,EMP0184,  Vodafone Cash  ,Completed,750.5,380
ORD0001625,18/08/2024,20240818,CUS00012,14,EMP0196,  Vodafone Cash  ,Completed,2210,1130
ORD0007436,18/08/2024,20240818,CUS01863,3,EMP0058,Cash,Completed,140,60
ORD0007584,18/08/2024,20240818,CUS01617,5,EMP0107,Cash,Completed,640,280
ORD0005967,18/08/2024,20240818,CUS02010,6,EMP0118,InstaPay,Completed,228,120
ORD0004446,18/08/2024,20240818,CUS00128,8,,Credit Card,Completed,1700,830
ORD0008279,18/08/2024,20240818,CUS02681,11,EMP0165,Cash,Returned,238,120
ORD0004474,18/08/2024,20240818,CUS01042,5,EMP0096,InstaPay,Completed,931,510
ORD0007549,18/08/2024,20240818,CUS00821,3,EMP0057,Credit Card,Completed,1260,680
ORD0008207,18/08/2024,20240818,CUS02747,10,EMP0158,Cash,Completed,480,220
ORD0009110,18/08/2024,20240818,CUS01720,2,EMP0052,InstaPay,Completed,430,200
ORD0010701,19/08/2024,20240819,CUS02625,14,EMP0195,InstaPay,Completed,1320.5,670
ORD0008848,19/08/2024,20240819,CUS01356,11,EMP0171,Vodafone Cash,Completed,4546.5,2300
ORD0006050,19/08/2024,20240819,CUS01611,5,EMP0109,Vodafone Cash,Completed,560,390
ORD0004784,19/08/2024,20240819,CUS02626,1,EMP0028,  Cash  ,Cancelled,634.5,360
ORD0000850,19/08/2024,20240819,CUS02792,1,EMP0026,InstaPay,Completed,90,40
ORD0005343,19/08/2024,20240819,CUS02272,2,EMP0046,Fawry,Completed,1440,1400
ORD0000080,19/08/2024,20240819,CUS00702,14,EMP0196,Fawry,Completed,1870.5,1070
ORD0011393,19/08/2024,20240819,CUS02006,1,EMP0023,Vodafone Cash,Completed,229.5,120
ORD0001826,19/08/2024,20240819,CUS00880,2,EMP0047,Cash,Completed,461.5,230
ORD0004684,19/08/2024,20240819,CUS02066,5,EMP0101,Credit Card,Returned,468,260
ORD0011021,19/08/2024,20240819,CUS02138,11,EMP0168,Fawry,Completed,675,360
ORD0004645,19/08/2024,20240819,CUS00362,2,EMP0037,Vodafone Cash,Completed,12540,10500
ORD0009570,19/08/2024,20240819,CUS01226,1,EMP0018,Cash,Returned,5414.5,4930
ORD0001620,19/08/2024,20240819,CUS01923,12,EMP0182,  Cash  ,Completed,8799,6800
