order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0008053,06/11/2022,20221106,CUS02515,7,EMP0128,Credit Card,Completed,472,290
ORD0010738,07/11/2022,20221107,CUS00033,11,EMP0164,Credit Card,Cancelled,1604.5,870
ORD0011267,07/11/2022,20221107,CUS01919,14,,InstaPay,Completed,1624,860
ORD0005037,07/11/2022,20221107,CUS00886,3,EMP0069,Credit Card,Completed,770,380
ORD0007164,07/11/2022,20221107,CUS01598,4,EMP0086,InstaPay,Completed,1401,770
ORD0001639,07/11/2022,20221107,CUS01189,10,EMP0154,Debit Card,Completed,701,360
ORD0009555,07/11/2022,20221107,CUS00663,6,EMP0113,InstaPay,Cancelled,1355,690
ORD0010269,07/11/2022,20221107,CUS00026,14,EMP0202,  Fawry  ,Completed,1033,530
ORD0010642,07/11/2022,20221107,CUS00489,5,EMP0108,Vodafone Cash,Completed,266,140
ORD0007274,07/11/2022,20221107,CUS00860,1,EMP0017,Credit Card,Returned,911,470
ORD0009185,07/11/2022,20221107,CUS00052,1,EMP0015,Fawry,Completed,270,130
ORD0003896,07/11/2022,20221107,CUS01268,13,EMP0186,  Debit Card  ,Completed,1382,690
ORD0000251,07/11/2022,20221107,CUS02826,5,EMP0107,Credit Card,Returned,5357.5,3010
ORD0004064,07/11/2022,20221107,CUS01195,10,EMP0161,Debit Card,Completed,127.5,70
ORD0006671,07/11/2022,20221107,CUS02580,4,EMP0091,  Fawry  ,Completed,378,210
ORD0011556,07/11/2022,20221107,CUS01507,4,EMP0084,InstaPay,Completed,3342,1910
ORD0003234,07/11/2022,20221107,CUS02322,2,EMP0053,Debit Card,Completed,152,80
ORD0001148,08/11/2022,20221108,CUS00847,4,EMP0088,InstaPay,Completed,3240,1600
ORD0000894,08/11/2022,20221108,CUS00506,4,EMP0084,Credit Card,Completed,648,360
ORD0005529,08/11/2022,20221108,CUS01918,8,EMP0138,Cash,Completed,1770,870
ORD0007332,08/11/2022,20221108,CUS01889,6,EMP0116,Debit Card,Completed,950,480
ORD0008036,08/11/2022,20221108,CUS00417,14,EMP0195,Fawry,Completed,551,290
ORD0002837,08/11/2022,20221108,CUS00540,12,EMP0179,Debit Card,Completed,1236,690
ORD0000679,08/11/2022,20221108,CUS02980,11,EMP0171,Cash,Completed,7511,5570
ORD0001213,08/11/2022,20221108,CUS02278,5,EMP0098,  Fawry  ,Returned,880,430
ORD0006130,08/11/2022,20221108,CUS01252,14,EMP0197,Cash,Completed,22531,21220
ORD0008562,08/11/2022,20221108,CUS00338,2,EMP0046,Credit Card,Completed,1149,580
ORD0008586,09/11/2022,20221109,CUS01105,7,EMP0134,Debit Card,Completed,1390,750
ORD0004782,09/11/2022,20221109,CUS02490,1,EMP0022,Vodafone Cash,Completed,585,300
ORD0009311,09/11/2022,20221109,CUS00362,6,EMP0120,Cash,Completed,2058,1090
ORD0000578,09/11/2022,20221109,CUS01818,5,EMP0101,Fawry,Completed,427.5,210
ORD0006677,09/11/2022,20221109,CUS01713,14,EMP0198,Vodafone Cash,Completed,304,140
ORD0010634,09/11/2022,20221109,CUS01736,7,EMP0129,Debit Card,Returned,238,140
ORD0008938,09/11/2022,20221109,CUS00552,4,EMP0086,Debit Card,Completed,12415,9630
ORD0002785,09/11/2022,20221109,CUS01748,1,EMP0027,Fawry,Completed,4014.5,2110
ORD0001636,10/11/2022,20221110,CUS01050,14,EMP0198,Credit Card,Completed,883.5,450
ORD0003866,10/11/2022,20221110,CUS02370,3,EMP0078,  Fawry  ,Completed,698,360
ORD0002282,10/11/2022,20221110,CUS01326,5,EMP0103,Vodafone Cash,Completed,1138,560
ORD0001840,10/11/2022,20221110,CUS01502,3,,Vodafone Cash,Completed,2052.5,1090
ORD0004726,10/11/2022,20221110,CUS01947,2,EMP0043,  Credit Card  ,Completed,210,100
ORD0006082,10/11/2022,20221110,CUS02516,4,EMP0089,Cash,Completed,600,280
ORD0002509,10/11/2022,20221110,CUS01812,2,EMP0054,Credit Card,Completed,1101,590
ORD0006089,10/11/2022,20221110,CUS01350,2,EMP0029,Debit Card,Returned,850,500
ORD0005353,10/11/2022,20221110,CUS01830,12,EMP0180,Vodafone Cash,Returned,11824,10440
ORD0010112,10/11/2022,20221110,CUS01431,5,EMP0096,Credit Card,Returned,17160,14080
ORD0008107,10/11/2022,20221110,CUS00453,10,EMP0162,InstaPay,Completed,31680,31500
ORD0011881,10/11/2022,20221110,CUS00574,11,EMP0167,Vodafone Cash,Returned,199.5,100
ORD0007228,11/11/2022,20221111,CUS00907,10,EMP0160,InstaPay,Completed,1143,590
ORD0008806,11/11/2022,20221111,CUS02606,1,EMP0004,Credit Card,Completed,10863,9530
ORD0005066,11/11/2022,20221111,CUS01664,1,EMP0008,Vodafone Cash,Completed,2135,1070
ORD0002916,11/11/2022,20221111,CUS01990,1,EMP0025,Credit Card,Completed,13200,9520
ORD0010766,11/11/2022,20221111,CUS02232,5,EMP0107,Vodafone Cash,Completed,1111,530
ORD0006976,11/11/2022,20221111,CUS00386,2,EMP0032,Fawry,Cancelled,1555,760
ORD0004368,11/11/2022,20221111,CUS02506,6,EMP0116,Debit Card,Completed,1738.5,900
ORD0005762,11/11/2022,20221111,CUS00795,7,EMP0130,Credit Card,Completed,1090,620
ORD0001034,11/11/2022,20221111,CUS00447,15,EMP0205,  Debit Card  ,Completed,4473,3080
ORD0010798,11/11/2022,20221111,CUS00271,6,EMP0122,  Cash  ,Completed,117,60
ORD0010555,12/11/2022,20221112,CUS02683,11,EMP0169,Cash,Completed,1718,880
ORD0010560,12/11/2022,20221112,CUS01542,5,EMP0098,  InstaPay  ,Completed,2303,1160
ORD0009879,12/11/2022,20221112,CUS00062,5,EMP0098,  Fawry  ,Completed,400,180
ORD0002255,12/11/2022,20221112,CUS01251,12,EMP0180,Cash,Completed,320,140
ORD0002722,12/11/2022,20221112,CUS02270,4,EMP0087,  Fawry  ,Completed,12594,10490
ORD0005905,12/11/2022,20221112,CUS00547,6,EMP0122,Debit Card,Completed,80,40
ORD0009043,12/11/2022,20221112,CUS01548,12,EMP0183,Credit Card,Cancelled,906,520
ORD0000349,12/11/2022,20221112,CUS00842,3,EMP0070,  Fawry  ,Returned,1095,550
ORD0004810,12/11/2022,20221112,CUS02710,1,EMP0009,Cash,Completed,5061.5,2480
ORD0007103,12/11/2022,20221112,CUS00842,15,EMP0205,Debit Card,Completed,2800,1390
ORD0000589,12/11/2022,20221112,CUS01777,1,EMP0026,Fawry,Completed,2232.5,1130
ORD0009348,12/11/2022,20221112,CUS00255,10,EMP0158,Cash,Completed,838,470
ORD0000009,12/11/2022,20221112,CUS02042,8,EMP0143,Credit Card,Completed,1840,990
ORD0011711,13/11/2022,20221113,CUS02401,4,EMP0086,Cash,Completed,687.5,370
ORD0007182,13/11/2022,20221113,CUS02845,4,EMP0081,Debit Card,Completed,13270,12970
ORD0002596,13/11/2022,20221113,CUS02028,5,EMP0099,Fawry,Completed,3122,1730
ORD0010218,13/11/2022,20221113,CUS01921,7,EMP0135,Vodafone Cash,Completed,523,270
ORD0010509,13/11/2022,20221113,CUS00704,3,EMP0059,Vodafone Cash,Completed,374,220
ORD0001376,13/11/2022,20221113,CUS00344,5,EMP0111,InstaPay,Returned,3040,1560
ORD0001544,14/11/2022,20221114,CUS02313,3,EMP0061,Vodafone Cash,Completed,190,100
ORD0003736,14/11/2022,20221114,CUS01302,6,,Cash,Completed,1430.5,770
ORD0005447,14/11/2022,20221114,CUS02449,6,EMP0125,InstaPay,Completed,1272,740
ORD0004516,14/11/2022,20221114,CUS02992,11,EMP0165,Fawry,Completed,333,180
ORD0004538,14/11/2022,20221114,CUS02716,3,EMP0063,  Credit Card  ,Completed,360,160
ORD0007760,14/11/2022,20221114,CUS02389,8,EMP0140,Cash,Completed,150,70
ORD0003303,14/11/2022,20221114,CUS02288,5,EMP0098,  InstaPay  ,Completed,1770,850
ORD0002780,15/11/2022,20221115,CUS00892,2,EMP0037,InstaPay,Returned,280,170
ORD0003871,15/11/2022,20221115,CUS00647,5,EMP0112,Cash,Completed,72,40
ORD0001887,15/11/2022,20221115,CUS02531,3,EMP0071,Vodafone Cash,Completed,390,190
ORD0006240,15/11/2022,20221115,CUS01776,8,EMP0141,Credit Card,Completed,570,280
ORD0007413,15/11/2022,20221115,CUS00785,2,EMP0035,Credit Card,Completed,13770,10770
ORD0003141,15/11/2022,20221115,CUS02192,4,EMP0084,InstaPay,Completed,12267.5,9410
ORD0005559,15/11/2022,20221115,CUS02537,10,EMP0163,Cash,Completed,1180.5,580
ORD0002552,15/11/2022,20221115,CUS01410,3,EMP0078,  InstaPay  ,Completed,85.5,40
ORD0002782,15/11/2022,20221115,CUS01419,4,EMP0094,InstaPay,Completed,285,140
ORD0002636,15/11/2022,20221115,CUS00907,1,EMP0012,Credit Card,Completed,1368,690
ORD0007347,15/11/2022,20221115,CUS01403,5,EMP0112,  InstaPay  ,Completed,14855,12290
ORD0003610,15/11/2022,20221115,CUS02985,3,EMP0077,Credit Card,Completed,232,140
ORD0003775,15/11/2022,20221115,CUS02269,4,EMP0079,Cash,Completed,6836,5180
ORD0007034,15/11/2022,20221115,CUS01818,13,EMP0193,Fawry,Completed,666,360
ORD0010500,16/11/2022,20221116,CUS01019,8,EMP0144,Fawry,Returned,300,200
ORD0002559,16/11/2022,20221116,CUS02916,3,EMP0056,Credit Card,Completed,229.5,130
ORD0008748,16/11/2022,20221116,CUS02313,1,EMP0015,  InstaPay  ,Completed,711,350
ORD0003868,16/11/2022,20221116,CUS01467,2,EMP0047,Fawry,Completed,444,230
ORD0010087,16/11/2022,20221116,CUS00717,3,EMP0062,  Cash  ,Completed,320,140
ORD0002332,16/11/2022,20221116,CUS02349,3,EMP0068,  Debit Card  ,Completed,260,120
ORD0009989,16/11/2022,20221116,CUS01935,4,EMP0085,Debit Card,Completed,2070,1040
ORD0011242,16/11/2022,20221116,CUS00224,12,EMP0183,  Debit Card  ,Completed,5047,4160
ORD0009577,16/11/2022,20221116,CUS01804,1,EMP0025,Fawry,Completed,3040,1600
ORD0000619,16/11/2022,20221116,CUS02655,11,EMP0164,Credit Card,Completed,460,220
ORD0002095,16/11/2022,20221116,CUS00890,1,EMP0024,Debit Card,Returned,550,260
ORD0010340,16/11/2022,20221116,CUS02890,3,,Debit Card,Completed,26360,24470
ORD0010643,16/11/2022,20221116,CUS02059,7,EMP0130,Debit Card,Completed,7015.5,5220
ORD0003786,16/11/2022,20221116,CUS00023,12,EMP0177,  Vodafone Cash  ,Completed,3623,1800
ORD0007207,17/11/2022,20221117,CUS02890,10,EMP0163,  Debit Card  ,Completed,411.5,210
ORD0009230,17/11/2022,20221117,CUS01249,3,EMP0070,Vodafone Cash,Returned,890,440
ORD0001594,17/11/2022,20221117,CUS02728,3,EMP0073,Cash,Returned,807,390
ORD0007261,17/11/2022,20221117,CUS00825,8,EMP0137,  Debit Card  ,Completed,1710,970
ORD0011637,17/11/2022,20221117,CUS00689,3,EMP0066,Vodafone Cash,Completed,24610,23500
ORD0002425,17/11/2022,20221117,CUS01784,4,EMP0090,Vodafone Cash,Completed,333,180
ORD0000235,17/11/2022,20221117,CUS02396,4,EMP0090,Debit Card,Completed,15050.5,13060
ORD0000065,17/11/2022,20221117,CUS00864,7,EMP0131,Credit Card,Completed,279,150
ORD0011957,17/11/2022,20221117,CUS02096,12,,Credit Card,Completed,5250,5600
ORD0001333,17/11/2022,20221117,CUS00176,4,EMP0079,Fawry,Completed,425,240
ORD0008573,17/11/2022,20221117,CUS01605,1,,Fawry,Completed,1430,740
ORD0006517,17/11/2022,20221117,CUS01247,4,EMP0087,Debit Card,Completed,4155,2290
ORD0008840,18/11/2022,20221118,CUS01469,2,EMP0044,InstaPay,Completed,556,280
ORD0001238,18/11/2022,20221118,CUS01610,10,EMP0154,Cash,Completed,31929,26540
ORD0005506,18/11/2022,20221118,CUS01209,9,EMP0146,  Vodafone Cash  ,Completed,408,190
ORD0003439,18/11/2022,20221118,CUS01698,1,,Vodafone Cash,Completed,570,270
ORD0004680,18/11/2022,20221118,CUS02071,1,EMP0021,Cash,Completed,1635,800
ORD0005460,18/11/2022,20221118,CUS02545,3,EMP0072,Vodafone Cash,Completed,1485,780
ORD0008273,18/11/2022,20221118,CUS02741,6,EMP0125,Cash,Returned,2712,1340
ORD0001165,18/11/2022,20221118,CUS00471,6,EMP0125,Vodafone Cash,Completed,953.5,490
ORD0008275,18/11/2022,20221118,CUS02349,2,EMP0034,Vodafone Cash,Completed,14396,15120
ORD0003223,18/11/2022,20221118,CUS00874,2,EMP0045,Credit Card,Completed,15560,12220
ORD0005182,18/11/2022,20221118,CUS00837,2,,Fawry,Completed,480,210
ORD0000022,18/11/2022,20221118,CUS02514,4,EMP0087,Debit Card,Completed,552,280
ORD0003879,18/11/2022,20221118,CUS01288,10,EMP0160,Cash,Completed,6000,4800
ORD0011945,18/11/2022,20221118,CUS02569,1,EMP0025,  Debit Card  ,Completed,1316,670
ORD0000670,18/11/2022,20221118,CUS01063,4,,Debit Card,Completed,32416.5,32170
ORD0003809,19/11/2022,20221119,CUS00972,3,EMP0055,InstaPay,Completed,1161,630
ORD0009175,19/11/2022,20221119,CUS00138,7,EMP0132,  InstaPay  ,Completed,1480,680
ORD0001124,19/11/2022,20221119,CUS01536,13,EMP0185,Credit Card,Cancelled,703,360
ORD0005917,19/11/2022,20221119,CUS02308,5,EMP0098,Cash,Completed,800,600
ORD0000140,19/11/2022,20221119,CUS02371,1,EMP0020,  Cash  ,Returned,212.5,120
ORD0009979,19/11/2022,20221119,CUS01108,2,EMP0029,Credit Card,Completed,528,350
ORD0008146,19/11/2022,20221119,CUS01850,7,EMP0132,Fawry,Completed,399.5,230
ORD0004237,19/11/2022,20221119,CUS00309,6,EMP0121,Debit Card,Completed,150,70
ORD0003546,20/11/2022,20221120,CUS02706,1,EMP0018,Cash,Returned,7087,5350
ORD0004721,20/11/2022,20221120,CUS02026,5,EMP0106,Vodafone Cash,Completed,640,280
ORD0009629,20/11/2022,20221120,CUS02405,6,EMP0126,Credit Card,Completed,280,120
ORD0003867,20/11/2022,20221120,CUS02573,4,EMP0082,Debit Card,Returned,520,260
ORD0007500,20/11/2022,20221120,CUS02429,1,EMP0018,Cash,Completed,868,440
ORD0009494,20/11/2022,20221120,CUS02993,1,EMP0009,InstaPay,Completed,1116,600
ORD0005216,20/11/2022,20221120,CUS02582,5,EMP0099,Debit Card,Completed,1312,670
ORD0003913,20/11/2022,20221120,CUS00927,2,EMP0042,InstaPay,Completed,636,350
ORD0009743,21/11/2022,20221121,CUS02022,5,EMP0111,  Vodafone Cash  ,Completed,1450.5,760
ORD0005137,21/11/2022,20221121,CUS00191,4,EMP0092,  Fawry  ,Completed,12800,10300
ORD0011632,21/11/2022,20221121,CUS02483,10,,  Credit Card  ,Completed,1686,890
ORD0006405,21/11/2022,20221121,CUS01410,2,EMP0048,Fawry,Completed,625.5,360
ORD0005983,21/11/2022,20221121,CUS02568,7,EMP0132,Cash,Completed,1782,880
ORD0005949,21/11/2022,20221121,CUS01714,2,EMP0046,InstaPay,Completed,198,100
ORD0010840,21/11/2022,20221121,CUS00636,9,EMP0147,Fawry,Returned,495,270
ORD0005890,21/11/2022,20221121,CUS01071,1,EMP0025,Fawry,Returned,1880,920
ORD0000250,21/11/2022,20221121,CUS02924,7,,Cash,Completed,720,360
ORD0005218,21/11/2022,20221121,CUS02969,3,EMP0072,Cash,Completed,2746,1670
ORD0005307,21/11/2022,20221121,CUS02858,2,EMP0042,Cash,Completed,261,140
ORD0009848,21/11/2022,20221121,CUS02614,12,EMP0180,Credit Card,Completed,1438,1120
ORD0007488,22/11/2022,20221122,CUS00748,14,EMP0197,Fawry,Completed,830,430
ORD0001856,22/11/2022,20221122,CUS02379,2,EMP0050,Debit Card,Returned,140,60
ORD0009074,22/11/2022,20221122,CUS00833,14,EMP0194,Cash,Completed,765,420
ORD0003452,22/11/2022,20221122,CUS01200,15,EMP0208,Debit Card,Completed,323,160
ORD0007035,22/11/2022,20221122,CUS00211,7,EMP0134,  InstaPay  ,Completed,442,260
ORD0001571,22/11/2022,20221122,CUS01279,5,EMP0097,Vodafone Cash,Completed,250,120
ORD0000665,23/11/2022,20221123,CUS01867,5,EMP0100,Fawry,Completed,324,170
ORD0005746,23/11/2022,20221123,CUS02609,5,EMP0097,Vodafone Cash,Completed,684,360
ORD0003622,23/11/2022,20221123,CUS02042,4,EMP0087,Fawry,Cancelled,16600,13300
ORD0001042,23/11/2022,20221123,CUS02137,3,EMP0062,InstaPay,Completed,648,340
ORD0004081,23/11/2022,20221123,CUS01088,3,EMP0058,  Debit Card  ,Completed,3144,1580
ORD0011397,23/11/2022,20221123,CUS01075,13,EMP0190,InstaPay,Completed,12127,10620
ORD0001066,23/11/2022,20221123,CUS02006,1,EMP0002,Vodafone Cash,Completed,800,700
ORD0011824,23/11/2022,20221123,CUS01007,3,EMP0058,InstaPay,Completed,930,450
ORD0003818,23/11/2022,20221123,CUS00866,14,EMP0194,  Vodafone Cash  ,Returned,1600,800
ORD0005597,23/11/2022,20221123,CUS00906,5,EMP0107,Cash,Completed,1500,1200
ORD0008384,23/11/2022,20221123,CUS00648,8,EMP0138,Fawry,Completed,128,70
ORD0007747,23/11/2022,20221123,CUS00451,12,EMP0183,Vodafone Cash,Completed,2260,1720
ORD0009852,23/11/2022,20221123,CUS02886,4,EMP0094,Debit Card,Completed,1908,1010
ORD0010709,23/11/2022,20221123,CUS01561,15,EMP0205,Vodafone Cash,Completed,362.5,170
ORD0003416,24/11/2022,20221124,CUS02775,4,EMP0094,Debit Card,Cancelled,12982,10860
ORD0008202,24/11/2022,20221124,CUS01088,4,EMP0082,Credit Card,Completed,424,230
ORD0009751,24/11/2022,20221124,CUS02506,1,EMP0019,  InstaPay  ,Completed,6604,5140
ORD0001424,24/11/2022,20221124,CUS02500,9,EMP0145,Cash,Completed,1383,770
ORD0008418,24/11/2022,20221124,CUS00757,3,EMP0063,Debit Card,Completed,912,460
ORD0007199,24/11/2022,20221124,CUS01380,2,EMP0045,Credit Card,Completed,8757,8460
ORD0002925,24/11/2022,20221124,CUS01377,2,EMP0037,Credit Card,Completed,37954.5,30100
ORD0009987,25/11/2022,20221125,CUS01089,14,EMP0201,Credit Card,Completed,390,180
ORD0004518,25/11/2022,20221125,CUS02343,2,EMP0048,InstaPay,Completed,133,70
ORD0011703,25/11/2022,20221125,CUS02452,5,EMP0104,Vodafone Cash,Returned,318.5,160
ORD0004766,25/11/2022,20221125,CUS01824,7,EMP0133,Fawry,Completed,523,270
ORD0010611,25/11/2022,20221125,CUS01230,6,EMP0123,  Vodafone Cash  ,Completed,10520,8790
ORD0005848,25/11/2022,20221125,CUS01125,7,EMP0131,InstaPay,Completed,13240,10520
ORD0005078,25/11/2022,20221125,CUS01459,6,EMP0117,InstaPay,Completed,1314,720
ORD0003209,25/11/2022,20221125,CUS01938,4,EMP0086,Cash,Returned,1412,710
ORD0008339,25/11/2022,20221125,CUS01161,12,EMP0184,  Debit Card  ,Completed,674,360
ORD0007673,26/11/2022,20221126,CUS02275,2,EMP0048,Cash,Completed,285,140
ORD0004861,26/11/2022,20221126,CUS01760,1,EMP0022,InstaPay,Completed,180,80
ORD0006059,26/11/2022,20221126,CUS01225,2,EMP0035,Credit Card,Cancelled,2171,1120
ORD0009466,26/11/2022,20221126,CUS00376,2,EMP0051,Debit Card,Completed,234,130
ORD0011090,26/11/2022,20221126,CUS01278,5,EMP0104,  InstaPay  ,Completed,1148,580
ORD0004479,26/11/2022,20221126,CUS00342,12,EMP0181,  Credit Card  ,Completed,1351.5,780
ORD0007733,26/11/2022,20221126,CUS01830,10,EMP0157,Vodafone Cash,Completed,266,140
ORD0003936,27/11/2022,20221127,CUS00178,4,EMP0091,Vodafone Cash,Completed,190,90
ORD0008213,27/11/2022,20221127,CUS02817,7,EMP0129,Fawry,Completed,1644.5,860
ORD0009844,27/11/2022,20221127,CUS02059,2,EMP0052,  InstaPay  ,Completed,2088,1120
ORD0011439,27/11/2022,20221127,CUS01694,7,EMP0136,Credit Card,Cancelled,983,490
ORD0001328,27/11/2022,20221127,CUS01239,15,EMP0210,Credit Card,Completed,1532,780
ORD0008668,27/11/2022,20221127,CUS00989,11,,Fawry,Completed,384,210
ORD0011638,27/11/2022,20221127,CUS00539,4,EMP0080,  Debit Card  ,Completed,285,140
ORD0005219,27/11/2022,20221127,CUS00849,3,EMP0074,Credit Card,Returned,1752,940
ORD0008790,27/11/2022,20221127,CUS02627,7,EMP0127,Cash,Completed,17575,14800
ORD0001200,28/11/2022,20221128,CUS01387,6,EMP0125,InstaPay,Completed,918,510
ORD0006570,28/11/2022,20221128,CUS01393,11,EMP0165,Fawry,Completed,9745,8910
ORD0001831,28/11/2022,20221128,CUS02307,11,EMP0169,Cash,Returned,675,360
ORD0010967,28/11/2022,20221128,CUS01874,14,EMP0199,Vodafone Cash,Completed,370,180
ORD0007101,28/11/2022,20221128,CUS02744,15,EMP0207,Vodafone Cash,Completed,76,40
ORD0006582,28/11/2022,20221128,CUS02774,5,EMP0097,Fawry,Completed,2348.5,1190
ORD0007048,28/11/2022,20221128,CUS01762,1,EMP0019,Debit Card,Completed,1852.5,990
ORD0008003,28/11/2022,20221128,CUS02369,6,EMP0117,Credit Card,Completed,3252.5,2230
ORD0002232,28/11/2022,20221128,CUS01114,4,EMP0083,Cash,Completed,1139.5,620
ORD0008379,28/11/2022,20221128,CUS02034,2,EMP0047,InstaPay,Completed,377,210
ORD0000224,28/11/2022,20221128,CUS01519,1,EMP0021,Vodafone Cash,Returned,1306.5,630
ORD0007090,29/11/2022,20221129,CUS00145,2,EMP0034,Fawry,Completed,1402,680
ORD0001300,29/11/2022,20221129,CUS02962,6,EMP0126,Vodafone Cash,Completed,13012,11580
ORD0002054,29/11/2022,20221129,CUS00792,1,EMP0021,  Vodafone Cash  ,Completed,34799,31330
ORD0009718,29/11/2022,20221129,CUS01035,10,EMP0163,Vodafone Cash,Cancelled,1716,900
ORD0011612,29/11/2022,20221129,CUS01125,11,EMP0166,Credit Card,Completed,707,380
ORD0001188,29/11/2022,20221129,CUS02549,6,EMP0113,InstaPay,Completed,1768.5,990
ORD0011357,29/11/2022,20221129,CUS02585,15,EMP0212,Credit Card,Completed,1384.5,670
ORD0000158,29/11/2022,20221129,CUS00952,1,EMP0008,Cash,Completed,978.5,500
ORD0002064,30/11/2022,20221130,CUS00567,3,EMP0067,Debit Card,Completed,12370,9880
ORD0002180,30/11/2022,20221130,CUS00520,13,EMP0186,InstaPay,Completed,570,280
ORD0011694,30/11/2022,20221130,CUS02125,7,EMP0130,Credit Card,Completed,6230,7100
ORD0005861,30/11/2022,20221130,CUS00604,5,EMP0108,InstaPay,Completed,672,350
ORD0003820,30/11/2022,20221130,CUS01321,8,EMP0144,Credit Card,Completed,2783.5,1830
ORD0002885,30/11/2022,20221130,CUS00893,5,EMP0110,Debit Card,Completed,15550.5,12950
ORD0000780,30/11/2022,20221130,CUS02783,13,EMP0188,Fawry,Completed,2303.5,1210
ORD0000712,30/11/2022,20221130,CUS01832,9,EMP0151,Credit Card,Completed,31800,25400
ORD0000161,30/11/2022,20221130,CUS02845,4,EMP0091,  Credit Card  ,Completed,11476,9250
ORD0010221,01/12/2022,20221201,CUS00801,4,,Fawry,Completed,713,360
ORD0010368,01/12/2022,20221201,CUS00145,12,EMP0183,Vodafone Cash,Completed,471,280
ORD0005346,01/12/2022,20221201,CUS02315,10,EMP0160,Fawry,Completed,527,300
ORD0003462,01/12/2022,20221201,CUS02795,8,EMP0144,Credit Card,Completed,946,490
ORD0005722,01/12/2022,20221201,CUS01647,10,EMP0160,InstaPay,Completed,370,180
ORD0007931,01/12/2022,20221201,CUS01838,12,EMP0184,InstaPay,Completed,5713,4550
ORD0001875,01/12/2022,20221201,CUS02674,3,EMP0071,Credit Card,Completed,15307.5,12490
ORD0007331,01/12/2022,20221201,CUS00920,8,,  Vodafone Cash  ,Completed,675,350
ORD0006489,01/12/2022,20221201,CUS00251,1,EMP0005,  InstaPay  ,Completed,390,240
ORD0007225,01/12/2022,20221201,CUS01217,1,EMP0025,Cash,Completed,279,150
ORD0000219,02/12/2022,20221202,CUS01388,9,EMP0151,InstaPay,Completed,136,70
ORD0000154,02/12/2022,20221202,CUS02650,4,EMP0094,Cash,Returned,1155.5,630
ORD0005562,02/12/2022,20221202,CUS00729,13,EMP0190,Credit Card,Completed,507.5,250
ORD0002235,02/12/2022,20221202,CUS02428,5,EMP0106,Debit Card,Completed,1202,700
ORD0009383,02/12/2022,20221202,CUS00220,5,EMP0109,Vodafone Cash,Completed,1358,760
ORD0000614,02/12/2022,20221202,CUS00114,11,EMP0167,  Vodafone Cash  ,Completed,787.5,420
ORD0004160,03/12/2022,20221203,CUS01714,6,EMP0113,Debit Card,Completed,1793.5,940
ORD0009882,03/12/2022,20221203,CUS01248,11,EMP0171,Fawry,Completed,776,400
ORD0000361,03/12/2022,20221203,CUS02792,11,EMP0167,  Credit Card  ,Returned,2326.5,1260
ORD0000472,03/12/2022,20221203,CUS02143,10,EMP0156,Fawry,Completed,516,290
ORD0003891,03/12/2022,20221203,CUS02504,4,EMP0090,Cash,Completed,85.5,40
ORD0002731,03/12/2022,20221203,CUS02148,11,EMP0168,InstaPay,Completed,28926,25570
ORD0007589,04/12/2022,20221204,CUS02332,11,EMP0168,Debit Card,Cancelled,612.5,320
ORD0010238,04/12/2022,20221204,CUS02350,8,EMP0137,Credit Card,Completed,365,190
ORD0011308,04/12/2022,20221204,CUS01640,2,EMP0033,Debit Card,Completed,2490,1940
ORD0000281,04/12/2022,20221204,CUS01867,4,EMP0087,  Credit Card  ,Completed,1224,640
ORD0000175,04/12/2022,20221204,CUS01478,1,EMP0003,  Fawry  ,Completed,2761,1780
ORD0002389,04/12/2022,20221204,CUS02885,6,EMP0116,Cash,Completed,517,300
ORD0008387,04/12/2022,20221204,CUS00644,1,EMP0011,Credit Card,Completed,236.5,110
ORD0008498,04/12/2022,20221204,CUS02860,4,EMP0082,Cash,Completed,6038,6010
ORD0009465,04/12/2022,20221204,CUS00153,3,EMP0067,Vodafone Cash,Completed,966,470
ORD0005593,04/12/2022,20221204,CUS00898,4,EMP0092,Credit Card,Completed,640.5,320
ORD0001627,04/12/2022,20221204,CUS02066,3,,  Cash  ,Completed,778,400
ORD0003748,04/12/2022,20221204,CUS00316,1,EMP0006,InstaPay,Completed,1106,650
ORD0004382,04/12/2022,20221204,CUS00674,2,EMP0054,InstaPay,Completed,917,460
ORD0009100,04/12/2022,20221204,CUS02279,7,EMP0127,InstaPay,Completed,720,380
ORD0003036,04/12/2022,20221204,CUS02250,2,EMP0039,Fawry,Completed,547,280
ORD0005691,04/12/2022,20221204,CUS00518,4,EMP0086,Cash,Completed,15461,13790
ORD0007715,04/12/2022,20221204,CUS00611,15,EMP0208,Fawry,Completed,427.5,220
ORD0006264,04/12/2022,20221204,CUS02095,7,EMP0127,Cash,Completed,2176,1190
ORD0005477,05/12/2022,20221205,CUS01738,1,EMP0026,Fawry,Completed,572,330
ORD0002415,05/12/2022,20221205,CUS02350,1,EMP0027,  Vodafone Cash  ,Completed,630,340
ORD0008381,05/12/2022,20221205,CUS01948,4,,Vodafone Cash,Completed,90,40
ORD0009059,05/12/2022,20221205,CUS01466,1,EMP0001,Cash,Completed,39720,31570
ORD0010601,05/12/2022,20221205,CUS00713,2,EMP0050,Vodafone Cash,Returned,280,120
ORD0004945,05/12/2022,20221205,CUS02061,3,EMP0055,InstaPay,Completed,1752,1080
ORD0006997,06/12/2022,20221206,CUS00022,13,EMP0191,Debit Card,Completed,653,360
